NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
131202,36,東京都,練馬区,子ども未来食堂,コドモミライショクドウ,,,東京都練馬区羽沢2-5-3,羽沢町会事務所,,,(070)2196-0123,,,,,,https://kodomomirai.tokyo,,,,,,NPO法人子ども未来食堂,5,,,17:00,20:00,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131202,37,東京都,練馬区,感動こども食堂ときわ亭練馬店,カンドウコドモショクドウトキワテイネリマテン,,,東京都練馬区豊玉北5-19-1, K・Sビル1階 ときわ亭練馬店,,,(03)3557-0598,,,,,,https://kando-c.co.jp/kodomo/,,,,,,感動こども食堂,1,月火水木金土日,,16:00,19:00,,※大人の方は、子ども付き添いの保護者に限り、対象,0,0,0,0,500,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131202,38,東京都,練馬区,ねりたか子ども食堂,ネリタカコドモショクドウ,,,東京都練馬区旭町1-12-31,ねりたか ,,,(03)6317-7128,,,,,,,,,,,,ねりたか子ども食堂,5,火,,17:00,20:00,,,100,100,100,100,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131202,39,東京都,練馬区,ころころ子ども食堂,コロコロコドモショクドウ,,,東京都練馬区大泉学園町１-７-13,生活クラブ大泉センター ２階,,,,,,,,,https://www.instagram.com/coro_coro52/,,,,,,子どもの居場所「ころころ」,5,金,,15:00,17:30,,対象は小学生,,0,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131202,40,東京都,練馬区,みんなン家,ミンナンチ,,,東京都練馬区光が丘２-４-10,光が丘福祉園,,,(03)3976-9168 ,,(090)3530-9936,担当  冨永,,,,,,,,,みんなン家,5,土,,12:00,14:00,,,0,0,0,0,300,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,こども食堂　トコ,コドモショクドウトコ,多様な環境下にある18歳未満の子どもたちが健全に成長していけるための、また子育て中の保護者の方が笑顔で安心できる居場所づくりを目指す,,東京都葛飾区東水元2-35-16,,35.7807536,139.868906,(03)3607-2460,（代表）,090-4174-9351,（事務・会計担当：髙山）,,,,akokuma0517@gmail.com,（代表）,tit.sato5@gmail.com,（事務・会計担当：髙山）,,,5,水木,不定,16:00,19:00,10月～3月の冬期に限り小学生は16：00～18：00,誰でも,0,0,0,0,300,,LINEにて,,60,,,,,,,,テイクアウト対応,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,あおとこども食堂,アオトコドモショクドウ,"経済的困窮、障がいや病気、ネグレクト等、子どもが食事や社会的体験の機会に困難を抱えている家庭を支援する。
特に困難を抱えている家庭でなくても、誰でも遊んだり休んだりできる「居場所」を提供することによって、誰も孤立することのない地域づくりに貢献する。",,東京都葛飾区青戸3－14,UR青戸第一団地第一集会所,,,080-2838-0641,,,,,(03)6240-7142,http://rainbow-ribbon-net.org,rainbow.ribbon.mail@gmail.com,,,,,NPO法人レインボーリボン,2,土,毎月第2・第4土曜日,15:00,17:00,夏季は30分後ろ倒し,なし,0,0,0,0,0,,Line；Googleフォーム,,,1,1,,かつしか子ども食堂・居場所づくりネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,立石みんな子ども食堂,タテイシミンナコドモショクドウ,こども食堂を行うことにより、地域の人々に交流の場を提供し、 孤立した人たちとの繋がりを通じ、地域活性化をはかっていくこと。,,東京都葛飾区立石1丁目21-12 自由の庭(レンタルスペース),,,,080-3341-9016,（代表）,,,,,https://www.facebook.com/tateisikodomo/,minnnakodomo@gmail.com,,,,,,,,毎月第１第３木曜日,17:00,20:00,,どなたでも,0,0,0,0,500,,LINE公式；Facebookメッセージ；電話,,20,,,,かつしか子ども食堂・居場所づくりネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,たていしこども食堂実行委員会,タテイシコドモショクドウジッコウイインカイ,不登校の子供の為の食事提供,,東京都葛飾区立石1丁目21−12 スペース杉,,,,080-3341-9016,（代表）,,,,,https://www.facebook.com/tateisikodomo/,minnnakodomo@gmail.com,,,,,,,,毎月第１第３木曜日,17:00,20:00,,どなたでも,0,0,0,0,,,LINE公式；Facebookメッセージ；電話,,20,,,,かつしか子ども食堂・居場所づくりネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,えまいまキッチン,エマイマキッチン,地域の多世代交流とコミュニティづくりからの防災力強化,食事提供、エンタメコンテンツ提供,東京都葛飾区亀有3-32-3-2F,防災コミュニティスペースえまいま,,,(03)6662-4440,（代表）,,,,,https://emeima.com/,info@emeima.com,,,,,子供支援団体スパイス/地域支援団体えまいま,1,日,第3日曜日,11:30,13:30,平日も不定期開催,誰でもどうぞ,0,0,0,0,300,一部、こどもも有料の日あり,LINE,都度フォームより申込み,100,1,1,,かつしか子ども食堂・居場所づくりネットワーク,,https://cdn.peraichi.com/userData/57d5e478-0d28-475b-ad09-173a0a0000c2/img/627f5e2e6a33d/original.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,青空っ子こども食堂,ソラッココドモショクドウ,,,東京都葛飾区お花茶屋3-5-6,,,,,,,,,,https://sorakko2011.wixsite.com/shokudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,ほっこり食堂,ホッコリショクドウ,放課後、ひとりで過ごしがちな子どもの交流の場として,,東京都葛飾区立石8-51-7,立石宮元町会会館,,,,（代表）03－3691－9707,,,,,,ikekazu.0912@docomo.ne.jp,,,,,,1,,第２金曜日,16:00,18:30,,小学生とその家族,0,0,0,0,200,,予約なし,,80,,,,,,,,現在はアレルギー対応は行っていない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,ハーフタイム月曜たまり場,ハーフタイムゲツヨウタマリバ,生きづらさを抱えた子どもたちへの寄り添い支援,生活相談・学習支援,非公開,非公開,,,090-5827-4346,理事長,,,,,https://halftime2010.wixsite.com/halftime,k.halftime@live.jp,団体アドレス,,,1011805002666,NPO法人ハーフタイム,1,月,毎週,,非公開,無し,生きづらさを抱えた子ども,0,0,0,0,0,,事前の問合せ,,,1,1,,かつしか子ども食堂・居場所づくりネットワーク、かつしか子ども・若者応援ネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,ハーフタイム水曜たまり場,ハーフタイムスイヨウタマリバ,生きづらさを抱えた子どもたちへの寄り添い支援,生活相談・学習支援,非公開,非公開,,,090-5827-4346,理事長,,,,,https://halftime2010.wixsite.com/halftime,k.halftime@live.jp,団体アドレス,,,1011805002666,NPO法人ハーフタイム,1,水,毎週,,非公開,無し,生きづらさを抱えた子ども,0,0,0,0,0,,事前の問合せ,,,1,1,,かつしか子ども食堂・居場所づくりネットワーク、かつしか子ども・若者応援ネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,ハーフタイム日曜たまり場,ハーフタイムニチヨウタマリバ,生きづらさを抱えた子どもたちへの寄り添い支援,生活相談・学習支援,非公開,非公開,,,090-5827-4346,理事長,,,,,https://halftime2010.wixsite.com/halftime,k.halftime@live.jp,団体アドレス,,,1011805002666,NPO法人ハーフタイム,1,日,月2,,非公開,無し,生きづらさを抱えた子ども,0,0,0,0,0,,事前の問合せ,,,1,1,,かつしか子ども食堂・居場所づくりネットワーク、かつしか子ども・若者応援ネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,マミー子ども食堂,マミーコドモショクドウ,食事の提供,食事提供,東金町4-7-7,レジデンスULU101号室,,,080-1063-0014,,,,,,,,,,,,,4,日,,12:00,13:00,,生活困窮家庭、母子家庭等中心,0,0,0,0,0,,ライン,,16,,1,,葛飾子育てネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131229,,東京都,葛飾区,親子の笑顔育みプロジェクト,オヤコノエガオハグクミプロジェクト,地域で暮らすひとり親世帯等への自立支援,・お弁当配布・居場所および食事提供、学習および就労支援、多様な体験機会の提供等,非公開,,,,(03)6231-3180,（代表）,,（事務担当：樽野）,,,https://ayumien1956.com/,ayumi-office@ayumien1956.com,（代表）,t-taruno@ayumien1956.com,（事務担当：樽野）,9011805000902,社会福祉法人大龍会,,,毎日,9:00,20:00,,,0,0,0,0,0,,ホームページ、公式LINE,,,,,,,,,,﻿全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
132012,,東京都,八王子市,こすもす・だれでも食堂,コスモス・ダレデモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,はちおうじ子ども食堂,ハチオウジコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ほいっぷ食堂,ホイップショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ほっこり食堂,ホッコリショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,お茶の間「民」,オチャノマタミ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,光明八木町食堂,コウミョウヤギチョウショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,すまいるカフェ,スマイルカフェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,バラエティクラブ,バラエティクラブ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,石川子ども食堂,イシカワコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,しろくまごはん,シロクマゴハン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,子ども食堂「にこにこ」,コドモショクドウニコニコ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ゆぎのこ食堂こっしーの,ユギノコショクドウコッシーノ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,すずらん食堂,スズランショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,さくら子ども食堂,サクラコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,dattochi　みんなの食堂,ダットッチミンナノショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,なかよし子ども食堂,ナカヨシコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,虹色食堂,ニジイロショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,らみい子ども食堂,ラミイコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,きよぴー食堂,キヨピーショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,オンガタ食堂,オンガタショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,子ども食堂カフェ北野,コドモショクドウカフェキタノ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,良い子食堂,ヨイコショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,子ども食堂「キッチンゆぎのや」,コドモショクドウキッチンユギノヤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,子ども食堂「アローレカフェ」,コドモショクドウアローレカフェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ハナミズキ広場,ハナミズキヒロバ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,馬ノ丈の子供食堂,ウマノジョウノコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ふねだふれあい食堂,フネダフレアイショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,おや！福幸の夢食堂,オヤフコウノユメショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,やえなも子ども食堂,ヤエナモコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,なかの学舎子ども食堂,ナカノガクシャコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,Yottette食堂,ヨッテッテショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ふくさく子ども食堂,フクサクコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,四カフェ,ヨツカフェ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,かわぐちこども食堂,カワグチコドモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,高尾の森ふれあい食堂,タカオノモリフレアイショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,わたげ食堂,ワタゲショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,大塚だれでも食堂,オオツカダレデモショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,おやじ食堂,オヤジショクドウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,ぽまる場,ポマルバ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,Coder Dojo 八王子,コーダードージョーハチオウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,八王子つばめ塾,ハチオウジツバメジュク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,すまいる学習塾,スマイルガクシュウジュク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,無料塾アハ,ムリョウジュクアハ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,フードバンク八王子えがお,フードバンクハチオウジエガオ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,フードバンク八王子,フードバンクハチオウジ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,フードバンクTAMA,フードバンクタマ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,慈有塾,ジユウジュク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,まちの図書室・まちの保健室　おさんぽ,マチノトショシツ・マチノホケンシツオサンポ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132012,,東京都,八王子市,start up あさひ塾,スタートアップアサヒジュク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132039,1,東京都,武蔵野市,みかづき子ども食堂,ミカヅキコドモショクドウ,,,,,,,090-4009-7456,,,,,,,,,,,,特定非営利活動法人ワーカーズどんぐり,5,土,,,,開催日は毎月第1土曜日,,,,,,,,,,,,,,,,,,開催場所は市内コミュニティセンターを予定。詳細は団体へ連絡してください。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132039,2,東京都,武蔵野市,ゆとりえもったいない食堂,ユトリエモッタイナイショクドウ,,,東京都武蔵野市吉祥寺南町4−25−5,,,,(0422)72−0311,,,,,,,,,,,,特別養護老人ホームゆとりえ,3,水,,11:45,12:15,,,200,200,200,200,200,10食限定,電話,締切：火曜17時まで,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132039,3,東京都,武蔵野市,わいわいライス,ワイワイライス,,,東京都武蔵野市緑町1−5−22,木村慶　一級建築士事務所１階,,,(0422)51−7624,,,,,,,,,,,,NPOまほろばaim,5,水,,18:00,19:00,開催日は毎月第4水曜日,小学生のみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132039,4,東京都,武蔵野市,ミュー食堂,ミューショクドウ,,,東京都武蔵野市中町3−4−9,ディアハイム武蔵野1階,,,(0422)50−1355,,,,,,,,,,,,ライフサポートMEW,6,水,,17:30,20:00,奇数月の第2水曜日,,,200,300,,,,電話,要申込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132039,5,東京都,武蔵野市,ファイブグループこども食堂,ファイブグループコドモショクドウ,,,東京都武蔵野市吉祥寺本町1−22−1,柏栄第三ビル1階,,,,,,,,,,5ivegroup_kodomoshokudo@five-group.co.jp,,,,,株式会社ファイブグループ,5,日,,11:00,14:00,毎月第4日曜日,,,,,,300,,メール,参加予定時間をメールで送信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132055,132055171502,東京都,青梅市,すぺーすまゆだま,スペースマユダマ,,,東京都青梅市友田町3-96-1,,35.772816,139.288696,(0428)78-3304,,,,,,https://www.mayudama2018.jp/,,,,,2013105001083,社会福祉法人長淵福祉会カントリービラ青梅,3,金,,16:00,19:00,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132055,132055171510,東京都,青梅市,CAFE TOIRO,カフェトイロ,,,東京都青梅市野上町3-19-4,,35.789551,139.290253,(0428)84-2650,,,,,,https://www.cafe-toiro.jp/,,,,,4030001108125,株式会社モアスマイルプロジェクト,2,月水金,,16:30,18:00,,,,0,0,0,,,,,,,,,,,,,﻿﻿全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
132055,132055171501,東京都,青梅市,武尊塾,ブソンジュク,,学習支援,東京都青梅市東青梅3-22-4,東京武尊会館,35.789616,139.278397,(0428)20-0770,,,,,,https://www.busonkai-busonjuku.jp/,,,,,8013105001441,社会福祉法人東京武尊会,3,月木,,16:00,20:00,,,,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132055,132055171503,東京都,青梅市,か～もくの会,カーモクノカイ,,,東京都青梅市勝沼3-78,KTホール,35.789818,139.266708,(0428)24-8981,,,,,,,,,,,5013105001205,特定非営利活動法人子どもと文化のNPO子ども劇場西多摩,3,火,,17:00,19:00,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132055,132055171504,東京都,青梅市,子どもFREE・CAFE,コドモフリーカフェ,,,東京都青梅市勝沼3-78,KTホール,35.789818,139.266708,(0428)24-8981,,,,,,,,,,,5013105001205,特定非営利活動法人子どもと文化のNPO子ども劇場西多摩,1,水木金土日,,10:00,17:00,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
